,Player,* = NCAA Tournament appearance,Conference,Games,Games Started,Minutes Played Per Game,Field Goals Per Game,Field Goal Attempts Per Game,Field Goal Percentage,2-Point Field Goals Per Game,2-Point Field Goal Attempts Per Game,2-Point Field Goal Percentage,3-Point Field Goals Per Game,3-Point Field Goal Attempts Per Game,3-Point Field Goal Percentage,Free Throws Per Game,Free Throw Attempts Per Game,Free Throw Percentage,Offensive Rebounds Per Game,Defensive Rebounds Per Game,Total Rebounds Per Game,Assists Per Game,Steals Per Game,Blocks Per Game,Turnovers Per Game,Personal Fouls Per Game,Points Per Game, ,"Strength of ScheduleA rating of strength of schedule. The rating is denominated in points above/below average, where zero is average. Non-Division I games are excluded from the ratings."
0,Joe Smith,Maryland,,64,64,32.8,7.0,12.8,.551,6.9,12.4,.555,0.2,0.4,.423,5.9,8.0,.738,,,10.7,1.0,1.5,3.0,2.0,3.0,20.2,,8.85
0,Michael Frazier,Florida,,101,54,25.7,3.1,7.1,.443,0.9,1.9,.474,2.2,5.2,.432,1.3,1.6,.854,0.6,2.9,3.5,1.1,0.9,0.1,1.2,1.6,9.9,,8.34
0,Yinka Dare,George Washington,,60,,28.7,5.3,9.8,.544,5.3,9.8,.544,0.0,0.0,,3.2,6.1,.529,,,10.3,0.4,0.6,2.3,2.3,3.0,13.8,,5.32
0,Lorenzen Wright,Memphis,,64,64,34.8,6.3,11.5,.551,6.3,11.5,.553,0.0,0.0,.000,3.4,5.3,.635,,,10.3,1.3,1.0,2.0,2.0,2.6,16.0,,6.18
0,John Edwards,Kent State,,128,40,15.1,2.5,4.6,.556,2.5,4.6,.556,0.0,0.0,,1.2,1.9,.653,1.1,2.3,3.4,0.2,0.2,1.4,0.9,2.4,6.3,,1.22
0,Bill Laimbeer,Notre Dame,,69,30,21.1,3.0,5.6,.538,,,,,,,1.4,2.0,.704,,,6.3,1.0,,,,2.8,7.4,,5.11
0,Tim Young,Stanford,,132,120,25.9,4.2,8.4,.503,4.2,8.4,.503,0.0,0.0,,3.2,4.2,.768,,,8.1,1.4,0.4,1.3,1.9,2.8,11.7,,8.24
0,Matt Freije,Vanderbilt,,121,111,28.7,5.2,11.7,.448,3.7,7.4,.501,1.5,4.3,.355,3.7,4.7,.786,1.6,3.3,4.9,0.9,0.7,0.6,1.4,2.2,15.6,,8.36
0,Marcus Smart,Oklahoma State,,64,63,33.1,4.9,11.9,.413,3.5,7.3,.488,1.4,4.6,.295,5.5,7.3,.751,1.5,4.4,5.9,4.5,2.9,0.6,3.0,2.9,16.6,,7.53
0,Robert Traylor,Michigan,,91,73,27.3,5.5,9.6,.566,5.5,9.6,.566,0.0,0.0,.000,2.4,4.4,.545,,,8.2,1.5,1.1,1.1,2.9,3.2,13.3,,9.57
0,Grant Williams,Tennessee,,104,101,28.9,5.3,10.2,.516,5.0,9.2,.540,0.3,1.0,.291,4.8,6.4,.758,2.5,4.0,6.5,2.1,0.9,1.5,2.1,3.2,15.7,,10.15
0,Derrick Gervin,UTSA,,80,74,30.9,8.1,14.9,.548,,,,,,,4.9,6.2,.780,,,8.6,1.2,0.9,0.8,2.4,3.1,21.1,,-3.85
0,Henry Ellenson,Marquette,,33,33,33.5,5.9,13.2,.446,5.0,10.0,.495,0.9,3.2,.288,4.3,5.8,.749,2.2,7.6,9.7,1.8,0.8,1.5,2.4,2.5,17.0,,5.57
0,Joe Crispin,Penn State,,127,119,32.0,4.8,12.7,.382,2.4,5.7,.423,2.4,7.0,.348,3.5,4.0,.885,,,2.9,3.8,1.0,0.1,3.2,1.8,15.6,,8.60
0,D.J. Wilson,Michigan,,69,36,19.4,2.8,5.3,.525,2.1,3.3,.619,0.7,2.0,.363,0.8,1.0,.817,0.9,2.4,3.3,0.8,0.4,1.0,0.8,1.4,7.1,,9.23
0,Luke Ridnour,Oregon,,96,96,33.6,4.5,10.5,.429,2.4,5.0,.472,2.1,5.4,.389,3.5,4.1,.859,0.4,2.5,3.0,5.2,1.6,0.1,3.2,2.1,14.6,,6.98
0,Mark Jones,St. Bonaventure,,112,28,35.5,5.8,11.8,.495,,,.536,,,.286,3.6,4.4,.807,,,3.2,3.6,2.1,0.2,3.3,2.3,15.3,,-1.10
0,Johnathan Williams,Charlotte,,14,0,1.0,0.1,0.6,.250,0.0,0.3,.000,0.1,0.3,.500,0.1,0.1,.500,,,0.1,0.1,0.1,0.0,0.2,0.3,0.5,,8.25
0,Shabazz Napier,UConn,,143,98,32.3,4.2,10.1,.411,2.3,5.3,.444,1.8,4.8,.375,3.6,4.4,.813,0.7,3.3,4.0,4.5,1.8,0.2,2.4,2.1,13.7,,8.64
0,Richard Anderson,UCSB,,100,4,26.7,5.1,11.2,.454,,,,,,,2.2,3.1,.718,,,7.7,,1.1,0.8,2.5,3.1,12.5,,0.89
0,Rodney White,Charlotte,,28,26,30.9,6.7,13.8,.487,5.5,10.4,.533,1.2,3.4,.347,4.1,5.7,.713,1.8,4.7,6.5,1.5,1.2,0.7,2.9,2.6,18.7,,7.91
0,Jared Cunningham,Cleveland State,,33,12,14.8,1.8,4.9,.377,1.1,2.6,.419,0.8,2.3,.329,0.7,1.0,.750,0.7,1.9,2.6,0.4,0.4,0.4,0.7,2.1,5.2,,2.12
0,Ty Jerome,Virginia,,105,76,26.4,3.5,8.0,.435,1.9,3.9,.479,1.6,4.0,.392,1.1,1.4,.788,0.3,2.8,3.0,3.7,1.2,0.0,1.4,1.9,9.6,,10.05
0,Chris Duhon,Duke,,144,113,33.4,3.0,7.2,.418,1.9,3.7,.511,1.1,3.5,.321,1.7,2.4,.693,0.8,2.6,3.4,5.7,2.1,0.1,2.5,1.9,8.8,,10.09
0,Vander Blue,Marquette,,106,80,25.7,3.3,7.7,.429,2.8,6.0,.475,0.5,1.8,.277,2.1,3.0,.704,1.0,2.5,3.5,2.0,1.0,0.1,2.0,1.7,9.3,,8.20
0,John Shasky,Minnesota,,112,30,25.9,3.8,7.1,.530,,,,,,,2.1,3.2,.655,,,5.3,0.7,0.4,1.1,1.5,2.2,9.6,,8.22
0,Jeremiah Martin,Memphis,,124,99,29.7,4.2,9.5,.441,3.0,5.8,.513,1.2,3.6,.325,3.6,4.8,.745,0.8,2.4,3.2,3.5,1.8,0.6,2.0,1.9,13.1,,3.50
0,Jaxson Hayes,Texas,,32,21,23.3,3.8,5.3,.728,3.8,5.3,.728,0.0,0.0,,2.3,3.1,.740,1.8,3.3,5.0,0.3,0.6,2.2,0.9,3.3,10.0,,11.46
0,De'Anthony Melton,USC,,36,25,27.0,2.8,6.4,.437,2.2,4.4,.510,0.6,2.1,.284,2.1,3.0,.706,1.4,3.3,4.7,3.5,1.9,1.0,1.8,2.3,8.3,,6.40
0,Will Cherry,Montana,,116,104,30.7,4.2,9.8,.430,3.3,6.8,.495,0.9,3.1,.285,3.5,4.9,.718,0.6,3.0,3.6,3.4,2.3,0.3,2.4,2.1,12.8,,-3.10
0,Matt Walsh,Florida,,92,90,30.7,4.4,9.7,.454,2.3,4.5,.521,2.1,5.3,.398,3.2,4.1,.796,0.6,3.9,4.4,3.0,1.4,0.3,2.8,2.2,14.1,,8.02
0,Devonte' Graham,Kansas,,142,111,31.7,3.8,9.1,.422,1.8,4.0,.437,2.1,5.1,.409,2.5,3.2,.787,0.4,2.7,3.1,4.5,1.4,0.1,1.9,1.7,12.3,,11.86
0,Isaiah Canaan,Murray State,,132,83,29.4,4.8,10.7,.450,2.5,5.2,.483,2.3,5.5,.419,3.6,4.5,.803,0.6,2.2,2.8,2.9,1.2,0.1,2.4,1.8,15.5,,-3.56
0,Mario Chalmers,Kansas,,110,96,28.5,4.0,8.3,.486,2.4,4.4,.545,1.6,3.9,.419,2.5,3.2,.767,0.3,2.5,2.8,3.8,2.6,0.4,2.4,2.4,12.2,,7.56
0,Dyron Nix,Tennessee,,113,97,33.1,6.3,12.3,.515,,,.537,,,.348,3.6,5.2,.707,,,8.4,0.9,1.2,1.3,2.4,2.7,16.6,,7.53
0,Andre Spencer,Northern Arizona,,55,,26.7,5.9,9.9,.601,,,.611,,,.500,2.7,4.3,.640,,,5.4,1.7,1.4,0.6,,,14.6,,-0.28
0,Evan Eschmeyer,Northwestern,,112,97,30.8,5.5,9.3,.595,5.5,9.3,.595,0.0,0.0,,5.0,7.7,.655,,,8.9,1.8,0.8,1.2,2.8,3.3,16.1,,7.16
0,James Anderson,BYU,,87,1,6.3,0.7,1.4,.463,0.7,1.4,.463,0.0,0.0,,0.3,0.7,.390,0.5,0.7,1.3,0.2,0.1,0.4,0.2,1.6,1.6,,4.30
0,Kenneth Faried,Morehead State,,136,122,29.1,5.8,10.1,.569,5.7,10.0,.572,0.0,0.1,.250,3.2,5.6,.583,4.4,7.9,12.3,0.9,1.7,1.8,2.2,3.1,14.8,,-4.03
0,Randy Livingston,LSU,,29,28,29.9,3.6,9.2,.392,2.9,6.3,.459,0.7,2.9,.247,2.5,3.4,.720,,,3.2,7.6,2.3,0.2,4.2,2.1,10.4,,6.30
0,Dean Garrett,Indiana,,63,61,30.3,5.5,10.2,.538,5.5,10.2,.538,0.0,0.0,,2.5,3.8,.672,,,8.5,0.5,0.5,3.0,1.2,2.8,13.6,,9.38
0,Michael Finley,Wisconsin,,115,112,34.3,6.4,14.6,.440,4.6,9.1,.501,1.9,5.5,.338,4.0,5.2,.769,,,5.6,3.2,1.5,0.7,2.8,2.5,18.7,,7.83
0,Sean Singletary,Virginia,,123,123,32.8,5.2,12.9,.406,3.4,7.9,.433,1.8,5.0,.362,4.7,5.5,.846,1.0,3.0,4.0,4.8,1.6,0.1,3.3,2.7,16.9,,7.98
0,Andre Turner,Memphis,,132,,33.0,4.4,9.1,.487,,,,,,,2.1,2.7,.757,,,1.7,5.8,2.1,0.1,3.1,2.1,10.9,,5.28
0,Kenny Thomas,New Mexico,,123,90,32.0,5.4,10.1,.537,4.9,8.6,.569,0.5,1.5,.353,4.3,5.9,.740,,,8.4,2.1,0.9,1.9,2.9,3.1,15.7,,3.23
0,Grayson Allen,Duke,,142,97,27.9,4.3,9.9,.430,2.2,4.5,.490,2.0,5.4,.380,3.5,4.2,.834,0.5,2.6,3.2,3.0,1.0,0.1,1.7,2.1,14.1,,10.27
0,Latrell Sprewell,Alabama,,68,51,31.3,5.0,10.1,.499,4.0,7.4,.536,1.1,2.7,.399,2.3,3.2,.740,,,5.1,2.0,1.1,1.3,2.1,1.7,13.5,,7.99
0,Kevin Edwards,DePaul,,61,30,33.8,6.6,12.4,.534,6.0,10.9,.547,0.7,1.5,.446,2.4,3.0,.793,,,5.1,3.5,2.2,0.4,1.9,1.9,16.3,,2.96
0,Harold Miner,USC,,87,30,35.3,7.9,17.5,.453,5.9,12.0,.492,2.0,5.5,.367,5.6,6.9,.814,,,5.4,1.8,1.1,0.2,1.9,2.0,23.5,,6.19
0,Gary Voce,Notre Dame,,108,0,19.9,2.0,3.7,.547,,,.541,,,.000,1.4,1.8,.742,,,4.9,0.4,,,,,5.5,,4.23
0,Jordan Hill,Arizona,,97,79,27.0,5.1,8.8,.578,5.1,8.8,.578,0.0,0.0,,2.3,3.6,.636,2.8,5.1,7.9,0.8,0.5,1.4,2.0,2.7,12.5,,9.93
0,Kentavious Caldwell-Pope,Georgia,,64,60,33.0,5.3,12.7,.415,3.0,5.9,.504,2.3,6.9,.339,2.9,3.9,.752,1.3,4.8,6.1,1.5,1.9,0.4,1.6,2.2,15.8,,7.02
0,Anthony Carter,Hawaii,,58,29,35.3,6.9,14.6,.474,5.8,11.2,.519,1.1,3.4,.330,3.4,4.8,.714,,,4.5,6.9,2.4,0.4,,,18.4,,3.52
0,Drew Eubanks,Oregon State,,96,94,28.3,4.7,7.8,.598,4.7,7.8,.598,0.0,0.0,,2.4,3.5,.693,1.9,4.6,6.6,0.9,0.5,1.7,2.0,2.8,11.7,,6.57
0,Renaldo Major,Fresno State,,41,13,24.0,3.5,7.3,.477,2.8,5.7,.491,0.7,1.6,.424,2.6,3.2,.795,1.5,2.7,4.1,1.1,0.5,0.4,1.4,2.3,10.2,,2.77
0,Cedric Ceballos,Cal State Fullerton,,58,57,35.5,8.4,18.2,.463,7.6,15.5,.490,0.8,2.7,.305,4.5,6.7,.671,,,10.7,1.6,1.6,0.4,3.3,2.5,22.1,,3.93
0,Brandon Bass,LSU,,59,58,34.2,5.1,9.5,.540,4.8,8.7,.554,0.3,0.8,.378,4.6,5.8,.780,2.6,5.6,8.2,0.7,0.8,1.8,1.8,2.2,15.1,,7.18
0,Doron Lamb,Kentucky,,78,49,29.8,4.3,8.9,.485,2.5,5.0,.492,1.8,3.9,.475,2.6,3.2,.811,0.4,1.9,2.3,1.6,0.5,0.1,1.2,2.0,13.1,,8.42
0,Javonte Green,Radford,,133,122,25.4,5.3,10.2,.519,5.1,9.4,.542,0.2,0.8,.238,3.6,5.6,.656,2.7,5.3,8.0,1.1,1.8,0.7,1.8,2.7,14.4,,-6.12
0,Kenny Gattison,Old Dominion,,122,80,28.8,5.2,9.4,.552,,,,,,,3.0,4.5,.650,,,7.7,0.7,0.9,1.0,2.1,2.6,13.3,,4.07
0,Alex Poythress,Kentucky,,112,62,22.1,3.2,5.8,.551,2.9,4.9,.595,0.3,0.9,.302,2.0,2.9,.686,1.8,3.5,5.3,0.5,0.4,0.7,1.3,2.7,8.6,,8.30
0,Jarron Collins,Stanford,,129,65,21.6,2.9,5.5,.520,2.8,5.4,.527,0.0,0.1,.250,2.6,3.9,.669,,,5.5,1.1,0.6,0.4,1.2,2.3,8.4,,8.87
0,John Salmons,Miami (FL),,124,107,30.8,3.6,7.7,.466,2.9,5.5,.523,0.7,2.2,.321,2.5,3.1,.805,,,5.5,3.5,1.5,0.7,2.6,2.5,10.4,,6.25
0,Shawne Williams,Memphis,,36,34,27.8,4.3,10.4,.416,3.0,6.1,.489,1.3,4.3,.312,3.2,4.0,.786,1.7,4.4,6.2,1.9,1.4,1.4,2.3,2.9,13.2,,4.24
0,Juwan Morgan,Indiana,,128,85,23.1,4.0,7.2,.562,3.6,5.7,.632,0.4,1.5,.297,2.2,3.3,.671,2.0,3.9,5.9,1.2,0.8,1.1,1.3,2.4,10.7,,8.35
0,Jay Edwards,Indiana,,57,48,30.2,5.8,12.6,.465,3.4,7.5,.454,2.5,5.1,.481,4.1,4.8,.847,,,3.5,3.5,1.0,0.6,2.6,2.6,18.2,,11.25
0,Reggie Jackson,Boston College,,99,52,28.0,4.6,9.9,.465,3.4,6.4,.527,1.2,3.5,.351,2.3,3.0,.753,1.4,3.0,4.4,3.5,0.8,0.5,2.1,1.7,12.7,,7.25
0,Cory Carr,Texas Tech,,115,58,27.1,5.5,12.8,.428,3.2,6.6,.486,2.3,6.2,.366,3.3,4.2,.797,,,3.6,1.9,0.7,0.2,2.1,1.9,16.6,,4.04
0,Mike Hall,George Washington,,117,110,31.9,3.6,7.4,.484,2.7,5.1,.532,0.9,2.3,.378,2.4,3.1,.770,3.1,4.8,7.9,1.8,1.0,0.4,1.3,2.2,10.4,,2.05
0,Bruce Bowen,Cal State Fullerton,,101,77,28.7,3.8,8.8,.433,3.4,7.3,.464,0.4,1.5,.283,3.4,4.9,.695,,,5.5,1.9,1.3,0.7,2.1,2.4,11.4,,3.28
0,Tony Bennett,Green Bay,,118,114,34.9,6.7,12.7,.528,4.3,7.8,.547,2.5,4.9,.497,3.5,4.1,.840,,,2.4,5.1,1.4,0.1,2.3,2.4,19.4,,-1.76
0,Montrezl Harrell,Louisville,,112,75,26.4,4.8,8.1,.586,4.7,7.8,.600,0.1,0.4,.275,1.9,3.6,.533,2.6,4.3,6.9,0.9,0.8,1.1,1.3,1.9,11.6,,7.64
0,Cedric Simmons,NC State,,63,33,18.9,2.7,4.8,.565,2.7,4.7,.566,0.0,0.1,.500,2.3,3.5,.652,1.3,2.9,4.1,1.1,0.4,1.8,1.3,2.5,7.7,,7.40
0,Antonio Blakeney,LSU,,64,54,31.8,5.2,11.7,.444,3.5,6.9,.510,1.6,4.7,.347,2.8,3.8,.736,0.9,3.2,4.1,1.3,0.7,0.1,1.4,1.5,14.8,,7.85
0,Negele Knight,Dayton,,122,28,33.3,5.2,11.0,.469,,,.499,,,.425,3.7,5.0,.746,,,3.1,5.4,1.3,0.1,2.9,2.5,14.8,,3.21
0,Horace Grant,Clemson,,122,94,27.6,5.4,9.0,.598,,,.657,,,.500,3.1,4.4,.704,,,6.6,1.7,0.9,0.7,1.8,2.8,12.8,,5.45
0,Ryan Gomes,Providence,,116,115,35.1,6.8,13.0,.519,6.1,11.0,.549,0.7,2.0,.352,4.2,5.3,.789,3.3,5.5,8.9,2.3,1.6,0.4,2.3,2.1,18.4,,7.36
0,Xavier Munford,Rhode Island,,61,61,35.5,5.8,14.5,.398,3.6,8.1,.448,2.1,6.4,.335,3.5,4.9,.710,0.5,3.0,3.4,2.2,1.1,0.4,2.7,2.2,17.1,,4.11
0,Richard Dumas,Oklahoma State,,70,61,29.5,6.4,12.8,.501,6.3,12.4,.510,0.1,0.4,.192,3.0,4.4,.685,,,6.5,2.1,1.9,0.9,3.2,2.8,15.9,,7.57
0,Corey Williams,Oklahoma State,,128,95,27.3,3.7,8.3,.447,2.8,5.6,.495,0.9,2.7,.346,2.0,2.7,.729,,,3.2,2.7,0.9,0.0,2.1,2.1,10.3,,8.34
0,Will Blalock,Iowa State,,93,92,34.3,4.2,10.0,.421,3.2,7.1,.445,1.1,2.9,.365,2.1,2.9,.719,0.6,2.5,3.1,5.0,1.9,0.1,2.5,1.6,11.6,,7.92
0,Carldell Johnson,Alabama-Birmingham,,96,85,28.7,2.0,4.8,.405,1.0,2.5,.409,0.9,2.4,.401,0.8,1.1,.716,0.6,1.7,2.3,5.0,2.3,0.0,1.6,2.2,5.7,,3.99
0,Darius Miles,Alabama,,17,0,4.3,0.7,1.7,.414,0.3,0.5,.556,0.4,1.2,.350,0.4,0.5,.875,0.2,0.7,0.9,0.2,0.2,0.2,0.9,0.5,2.2,,10.01
0,Dexter Pittman,Texas,,134,59,12.2,2.5,4.0,.623,2.5,4.0,.623,0.0,0.0,,1.6,2.6,.601,2.0,1.9,3.9,0.3,0.2,0.9,1.1,2.0,6.6,,7.54
0,Chris McCray,Maryland,,103,75,25.5,3.5,7.7,.463,2.5,4.6,.550,1.0,3.0,.330,2.7,3.1,.854,1.1,2.3,3.4,2.6,1.6,0.5,1.8,2.2,10.8,,8.46
0,Paul Millsap,Louisiana Tech,,92,91,35.2,7.2,12.4,.577,7.1,12.2,.580,0.1,0.2,.375,4.2,6.8,.620,5.5,7.3,12.7,0.9,1.3,2.0,2.4,3.1,18.6,,2.11
0,John Thomas,Minnesota,,124,99,20.7,2.8,5.7,.496,2.8,5.7,.497,0.0,0.0,.000,1.5,2.8,.536,,,5.1,0.7,0.6,0.8,1.5,2.4,7.1,,8.13
0,Ray Owes,Arizona,,120,89,22.1,3.8,7.6,.503,3.6,6.9,.519,0.3,0.8,.356,1.9,3.1,.618,,,6.0,0.5,0.4,0.5,1.3,2.4,9.8,,8.93
0,God Shammgod,Providence,,65,34,32.5,3.2,8.1,.393,2.7,5.9,.462,0.5,2.2,.208,3.4,5.1,.676,,,2.0,6.6,2.0,0.1,3.0,3.3,10.3,,8.88
0,Thomas Welsh,UCLA,,132,94,25.0,4.0,7.5,.537,3.7,6.6,.554,0.3,0.9,.407,1.0,1.3,.798,2.4,5.5,7.8,0.8,0.4,1.1,0.7,2.5,9.5,,7.80
0,Ryan Kelly,Eastern Illinois,,41,0,11.9,0.7,1.2,.529,0.7,1.2,.540,0.0,0.0,.000,0.4,0.9,.474,0.7,1.2,1.9,0.4,0.2,0.3,0.6,2.2,1.8,,-2.08
0,Samardo Samuels,Louisville,,70,70,27.1,4.8,8.8,.549,4.8,8.8,.549,0.0,0.0,.000,3.8,5.5,.689,2.9,3.0,5.9,1.1,0.6,1.2,2.3,2.8,13.5,,8.20
0,Gerald Madkins,UCLA,,123,91,25.9,2.6,5.0,.520,1.6,2.6,.633,1.0,2.4,.399,1.5,2.0,.725,,,2.2,3.3,1.2,0.1,1.6,2.4,7.6,,8.69
0,Marcus Williams,UConn,,70,51,27.9,2.9,7.2,.402,2.1,5.2,.413,0.8,2.1,.375,2.4,3.0,.791,0.7,2.6,3.2,7.3,1.0,0.2,3.2,1.7,9.0,,7.32
0,Shavlik Randolph,Duke,,92,36,17.5,2.2,4.4,.506,2.1,3.9,.532,0.1,0.5,.286,1.7,2.7,.640,1.9,2.4,4.3,0.6,0.8,1.4,1.1,2.8,6.3,,9.76
0,Damone Brown,Syracuse,,113,91,25.8,4.3,8.7,.497,4.2,7.9,.525,0.2,0.8,.225,2.0,2.7,.742,,,6.0,1.1,1.0,0.8,1.4,2.5,10.9,,6.91
0,Derek Harper,Illinois,,90,86,35.3,4.5,9.5,.478,,,.541,,,.481,1.7,2.4,.701,,,3.6,4.7,2.0,0.5,2.3,2.0,10.9,,6.70
0,Travis Knight,UConn,,124,41,19.2,2.6,5.0,.518,2.6,4.9,.522,0.0,0.0,.000,1.0,1.6,.622,,,6.0,1.1,0.6,1.4,1.4,2.5,6.1,,7.49
0,Stephen Howard,DePaul,,126,48,26.8,4.5,9.3,.490,4.4,8.8,.498,0.2,0.5,.339,4.2,5.5,.758,,,7.0,1.4,1.0,0.5,2.5,3.0,13.4,,5.59
0,Justin Jackson,Tennessee,,6,3,1.3,0.0,0.3,.000,0.0,0.3,.000,0.0,0.0,,0.0,0.3,.000,0.3,0.2,0.5,0.0,0.0,0.0,0.0,0.2,0.0,,8.12
0,Jim Jackson,Ohio State,,93,93,34.0,7.4,14.7,.503,6.5,12.3,.527,0.9,2.3,.376,3.6,4.5,.784,,,5.9,4.0,1.6,0.5,3.3,2.4,19.2,,9.19
0,Darrell Walker,Arkansas,,90,,34.1,5.5,10.7,.517,,,,,,,3.7,5.8,.635,,,5.1,3.4,2.9,0.6,3.8,2.9,14.7,,4.47
0,Xavier Rathan-Mayes,Florida State,,100,96,30.5,4.3,10.1,.424,3.0,5.8,.521,1.3,4.3,.294,2.5,3.7,.666,0.5,2.7,3.2,4.5,1.0,0.0,2.6,2.1,12.4,,8.02
0,Malcolm Mackey,Georgia Tech,,130,127,31.9,5.4,10.0,.545,5.4,10.0,.546,0.0,0.0,.000,2.4,3.9,.621,,,9.3,1.1,0.5,1.5,2.0,3.0,13.3,,10.54
0,LaMarcus Aldridge,Texas,,53,53,30.2,5.2,8.9,.586,5.2,8.9,.586,0.0,0.0,,3.0,4.7,.649,3.4,4.8,8.2,0.6,1.3,1.8,1.6,2.7,13.5,,7.28
0,Brandon Jennings,Purdue-Fort Wayne,,52,8,15.0,1.3,2.8,.448,1.0,2.0,.491,0.3,0.8,.333,0.5,0.7,.771,0.9,1.7,2.6,0.6,0.5,0.0,0.6,1.5,3.3,,-0.63
0,Samuel Dalembert,Seton Hall,,59,48,21.4,3.0,5.5,.537,3.0,5.5,.537,0.0,0.0,,1.2,2.2,.539,,,5.8,0.3,0.4,2.8,2.0,3.2,7.1,,5.57
0,Matt Steigenga,Michigan State,,124,60,26.9,4.1,7.5,.540,3.8,6.9,.551,0.3,0.6,.410,2.1,2.8,.725,,,4.3,1.8,0.7,0.8,1.9,2.9,10.5,,10.51
0,Andrew DeClercq,Florida,,128,95,27.4,3.9,7.4,.531,3.9,7.3,.534,0.0,0.1,.333,2.3,3.5,.663,,,7.5,1.1,1.1,1.4,2.4,3.2,10.2,,8.62
0,Malcolm Lee,UCLA,,94,65,26.7,3.3,7.5,.441,2.6,4.8,.533,0.8,2.7,.278,2.3,3.2,.717,0.8,2.2,3.0,2.0,0.8,0.2,1.7,2.0,9.7,,7.66
0,Daniel Orton,Kentucky,,38,0,13.2,1.3,2.4,.527,1.3,2.3,.539,0.0,0.1,.000,0.9,1.7,.524,1.2,2.1,3.3,0.4,0.6,1.4,1.0,2.3,3.4,,6.82
0,Dexter Cambridge,Texas,,51,,22.3,6.0,11.4,.522,5.4,9.6,.565,0.5,1.8,.293,3.3,4.6,.711,,,5.7,0.9,0.7,0.5,,,15.7,,7.05
0,Kelvin Upshaw,Utah,,84,70,29.7,5.8,11.5,.504,,,,,,,3.0,3.8,.797,,,3.0,3.8,1.5,0.2,2.5,2.6,14.6,,2.74
0,Chris Quinn,Notre Dame,,123,82,31.0,4.0,8.9,.446,2.0,4.3,.478,1.9,4.7,.417,1.9,2.3,.825,0.6,2.1,2.7,3.5,1.3,0.1,1.3,1.7,11.8,,7.42
0,Marcus Georges-Hunt,Georgia Tech,,130,129,30.9,4.4,10.1,.433,3.4,7.3,.474,0.9,2.9,.329,3.6,4.8,.749,1.5,2.9,4.5,2.2,0.9,0.2,1.7,2.4,13.3,,7.08
0,Rawle Alkins,Arizona,,60,57,29.3,4.0,9.0,.450,2.8,5.5,.505,1.3,3.5,.365,2.4,3.3,.729,1.7,3.2,4.9,2.2,1.0,0.6,2.1,2.2,11.8,,7.24
0,Jamaal Franklin,San Diego State,,85,54,25.9,4.3,10.0,.426,3.1,6.2,.504,1.2,3.8,.302,4.0,5.1,.780,1.5,5.5,7.0,1.9,1.0,0.6,2.6,2.1,13.7,,5.45
0,Ryan Arcidiacono,Villanova,,144,142,31.9,3.4,8.5,.397,1.6,3.5,.453,1.8,5.1,.358,2.6,3.2,.800,0.3,2.0,2.3,3.7,1.2,0.0,1.8,2.0,11.1,,8.32
0,Jim Rowinski,Purdue,,65,36,21.6,3.1,6.2,.501,,,,,,,2.1,3.2,.673,,,4.4,0.6,0.3,0.0,,1.6,8.3,,7.56
0,Michael Beasley,Kansas State,,33,33,31.5,9.3,17.5,.532,8.2,14.6,.562,1.1,2.9,.379,6.5,8.5,.774,4.0,8.4,12.4,1.2,1.3,1.6,2.9,2.6,26.2,,7.79
0,Joe Young,Canisius,,29,10,13.5,1.4,3.7,.377,0.8,2.0,.407,0.6,1.6,.340,0.5,0.7,.737,0.6,1.2,1.8,0.6,0.6,0.1,0.7,1.5,3.8,,-1.80
0,Donyell Marshall,UConn,,91,62,31.0,6.6,13.5,.487,5.7,10.8,.533,0.8,2.7,.306,4.1,5.4,.770,,,7.6,1.4,1.2,2.7,2.6,2.5,18.1,,7.15
0,Jamie Watson,South Carolina,,115,82,28.8,4.5,10.0,.450,4.0,8.1,.496,0.5,1.9,.248,1.8,2.9,.630,,,4.7,2.6,1.3,0.5,2.1,2.0,11.3,,7.04
0,Naz Reid,LSU,,34,32,27.2,5.0,10.7,.468,4.2,8.3,.509,0.8,2.5,.333,2.7,3.8,.727,2.5,4.7,7.2,0.9,0.7,0.7,2.5,3.2,13.6,,9.16
0,Chris Childs,Boise State,,118,30,30.6,4.6,10.3,.443,3.2,7.1,.453,1.4,3.3,.422,3.0,3.7,.818,,,2.9,3.3,1.8,0.1,3.0,3.1,13.6,,-0.95
0,Eldridge Recasner,Washington,,117,33,35.7,5.1,10.7,.481,4.1,8.1,.507,1.0,2.6,.397,3.2,4.0,.812,,,3.7,3.2,1.0,0.2,,,14.5,,7.16
0,Michael Smith,BYU,,122,85,31.8,7.3,14.3,.507,,,.532,,,.430,3.5,4.0,.878,,,7.6,2.6,0.6,0.2,2.9,2.6,19.0,,4.66
0,Daniel Gafford,Arkansas,,67,58,25.5,5.6,8.9,.635,5.6,8.9,.635,0.0,0.0,,3.0,5.3,.562,2.5,4.9,7.4,0.7,0.7,2.1,1.7,3.0,14.3,,9.31
0,Chris McCullough,Syracuse,,16,16,28.1,3.4,7.1,.478,3.3,7.0,.473,0.1,0.1,1.000,2.5,4.4,.563,2.3,4.6,6.9,1.1,1.7,2.1,2.2,2.6,9.3,,7.68
0,Andre Brown,DePaul,,107,72,29.0,4.2,8.3,.502,4.2,8.3,.503,0.0,0.0,.000,2.3,4.5,.523,3.3,4.7,8.0,0.5,0.7,0.7,1.9,2.3,10.7,,6.77
